iter	Logloss
234	0.1375818194
235	0.1374953465
236	0.1374115875
237	0.1373310505
238	0.1372789346
239	0.1372217469
240	0.1371737638
241	0.1371089132
242	0.1370443925
243	0.1370120545
244	0.1369156646
245	0.1367587238
246	0.1366672297
247	0.1366380131
248	0.1366108114
249	0.1365556298
250	0.1364837988
251	0.1364540861
252	0.1364071536
253	0.1363577733
254	0.1363071817
255	0.1362247978
256	0.1361845384
257	0.1361532338
258	0.1361039212
259	0.1360589733
260	0.1360160799
261	0.1359600236
262	0.1359311598
263	0.1358678211
264	0.1358062852
265	0.1357555999
266	0.1356994976
267	0.1356281856
268	0.1355628462
269	0.1355170433
270	0.1354720034
271	0.1354304123
272	0.1353798237
273	0.1352951652
274	0.1352169012
275	0.1351755471
276	0.1351405894
277	0.1351055481
278	0.1350631719
279	0.1350306587
280	0.1349942686
281	0.1349732017
282	0.1349115121
283	0.1348493605
284	0.1348185766
285	0.134787271
286	0.1347139683
287	0.1346728512
288	0.1346189219
289	0.1345910289
290	0.1345572671
291	0.1345160103
292	0.1344147617
293	0.1343804154
294	0.1343524407
295	0.134329889
296	0.1342879378
297	0.1342266791
298	0.1341790703
299	0.1341033018
300	0.1340723899
301	0.1340158769
302	0.133958293
303	0.1339194872
304	0.1338924452
305	0.1338432391
306	0.1338207704
307	0.1337843562
308	0.1337255357
309	0.1336594512
310	0.1336252744
311	0.1335844174
312	0.1335337448
313	0.1334932215
314	0.1334342261
315	0.1334189397
316	0.1333739675
317	0.1333422592
318	0.133301185
319	0.1332689871
320	0.1332280862
321	0.1331923122
322	0.1331433137
323	0.1330934254
324	0.1330611208
325	0.13299836
326	0.132956664
327	0.1329171807
328	0.1328889704
329	0.1328444588
330	0.1328205129
331	0.1327781899
332	0.1327017999
333	0.1326663005
334	0.1326245336
335	0.1325967627
336	0.1325536585
337	0.1325170731
338	0.1324922172
339	0.1324676624
340	0.132413099
341	0.1323902955
342	0.132331386
343	0.132283596
344	0.1322578174
345	0.1322428944
346	0.1321983961
347	0.1321533268
348	0.1321073394
349	0.1320758639
350	0.132036659
351	0.132013713
352	0.1319831491
353	0.1319569098
354	0.1319033187
355	0.1318502758
356	0.1318209117
357	0.1317979306
358	0.131765613
359	0.1317488588
360	0.1317150536
361	0.1316886355
362	0.1316383443
363	0.1315951517
364	0.1315536873
365	0.1315240671
366	0.1314753237
367	0.1314580583
368	0.1314309506
369	0.131388245
370	0.131357958
371	0.1313287421
372	0.1312851616
373	0.1312371108
374	0.1312122495
375	0.1311655052
376	0.1311336408
377	0.1311131239
378	0.1310590284
379	0.1310347644
380	0.1309967133
381	0.130978767
382	0.1309438026
383	0.1309222402
384	0.1308891542
385	0.1308598507
386	0.1308339924
387	0.1307978818
388	0.1307609258
389	0.1307467386
390	0.1306995703
391	0.1306575938
392	0.130633633
393	0.1306107442
394	0.1305853902
395	0.1305485687
396	0.1305046689
397	0.1304738266
398	0.1304455999
399	0.1304171199
400	0.1303918392
401	0.1303572326
402	0.1302953693
403	0.1302357029
404	0.1302013101
405	0.1301643318
406	0.1301438715
407	0.1301172378
408	0.130080807
409	0.1300502432
410	0.1300231713
411	0.1299955353
412	0.1299489643
413	0.1299127181
414	0.1298806815
415	0.1298482041
416	0.1298169057
417	0.1297940155
418	0.1297790275
419	0.1297351444
420	0.1297203327
421	0.1297036946
422	0.1296791848
423	0.1296619978
424	0.1296264692
425	0.1296015283
426	0.129579316
427	0.1295375851
428	0.1294917703
429	0.1294563175
430	0.1294303197
431	0.1294144001
432	0.1293840907
433	0.1293576819
434	0.1293440094
435	0.1293323372
436	0.1293072577
437	0.1292743828
438	0.1292385591
439	0.1292253367
440	0.1292022524
441	0.1291641963
442	0.1291267074
443	0.1290970957
444	0.1290709518
445	0.129047945
446	0.1290160985
447	0.1290020565
448	0.128974669
449	0.1289424187
450	0.1289165868
451	0.1288807136
452	0.1288516444
453	0.1287990958
454	0.1287847586
455	0.1287759821
456	0.1287600849
457	0.1287426248
458	0.1287087798
459	0.128678343
460	0.1286260514
461	0.1286076866
462	0.1285882446
463	0.1285642708
464	0.1285514324
465	0.1285259263
466	0.1285090391
467	0.1284890072
468	0.1284694225
469	0.128443082
470	0.1284223289
471	0.1284094286
472	0.1283792183
473	0.1283491896
474	0.1283255719
475	0.1282913535
476	0.1282775178
477	0.1282629884
478	0.1282184483
479	0.1282040317
480	0.1281861415
481	0.1281543755
482	0.1281308438
483	0.128106106
484	0.1280796458
485	0.1280588762
486	0.128026608
487	0.1279817567
488	0.1279516635
489	0.1279309661
490	0.1279085616
491	0.1278786387
492	0.1278670623
493	0.1278421252
494	0.1278121407
495	0.1277850424
496	0.1277572544
497	0.1277390811
498	0.1277166225
499	0.1277024886
500	0.1276535429
501	0.1276283983
502	0.1276119154
503	0.1276038785
504	0.127576612
505	0.1275576054
506	0.1275197607
507	0.1274789467
508	0.1274531677
509	0.1274370728
510	0.1274108879
511	0.1273838607
512	0.1273726622
513	0.1273475336
514	0.1273308926
515	0.1273161872
516	0.1272995042
517	0.1272719566
518	0.1272532249
519	0.1272303557
520	0.127209809
521	0.1271846997
522	0.1271694499
523	0.1271570998
524	0.1271324971
525	0.1271107067
526	0.1270932078
527	0.1270653156
528	0.127045885
529	0.1270276926
530	0.1270152524
531	0.1269930193
532	0.1269709179
533	0.1269501815
534	0.1269372671
535	0.1269195199
536	0.1268913503
537	0.126876443
538	0.126859546
539	0.1268361107
540	0.1268206354
541	0.1267951578
542	0.1267849368
543	0.1267695605
544	0.1267522013
545	0.1267213021
546	0.1267034234
547	0.1266816455
548	0.1266575351
549	0.1266404801
550	0.1266244057
551	0.126612404
552	0.1265912055
553	0.1265727609
554	0.1265561768
555	0.1265278487
556	0.1265016206
557	0.1264473087
558	0.1264377965
559	0.1264054637
560	0.1263838995
561	0.1263506811
562	0.1263210542
563	0.1262996726
564	0.1262810599
565	0.1262621575
566	0.1262415386
567	0.1262199096
568	0.1261923696
569	0.1261745844
570	0.1261541109
571	0.1261404796
572	0.1261123094
573	0.126092273
574	0.1260835949
575	0.1260548377
576	0.1260338395
577	0.1260205618
578	0.1260014308
579	0.1259745055
580	0.1259564527
581	0.125937891
582	0.1259263126
583	0.1258955076
584	0.1258717492
585	0.1258581029
586	0.1258301418
587	0.1258096314
588	0.125788359
589	0.125772569
590	0.1257505805
591	0.1257280486
592	0.1257138037
593	0.1256881289
594	0.125675963
595	0.1256576712
596	0.1256381237
597	0.125625884
598	0.1256024519
599	0.1255936739
600	0.1255791224
601	0.1255518468
602	0.1255350647
603	0.1254967728
604	0.1254803881
605	0.1254658767
606	0.1254528637
607	0.1254324857
608	0.1254080983
609	0.1253821163
610	0.125362358
611	0.1253391959
612	0.1252926244
613	0.1252633789
614	0.1252399143
615	0.1252167528
616	0.1251838225
617	0.1251658508
618	0.1251405204
619	0.1251099399
620	0.1250940835
621	0.1250833837
622	0.1250612917
623	0.1250467356
624	0.1250275776
625	0.1250116874
626	0.1250022419
627	0.1249787404
628	0.1249760661
629	0.124966777
630	0.1249474529
631	0.1249289878
632	0.1249040403
633	0.1248875246
634	0.124871536
635	0.1248611628
636	0.124849617
637	0.1248293123
638	0.1248120845
639	0.1247938874
640	0.1247831236
641	0.124765105
642	0.1247458052
643	0.1247151875
644	0.1246886418
645	0.1246538578
646	0.1246434075
647	0.124631216
648	0.1246214054
649	0.1246008928
650	0.1245808192
651	0.1245667121
652	0.1245457134
653	0.1245305185
654	0.1245096314
655	0.1244923474
656	0.1244803568
657	0.1244635436
658	0.1244379379
659	0.1244296126
660	0.1244186371
661	0.1243926083
662	0.1243717046
663	0.1243561028
664	0.124340677
665	0.124326677
666	0.1243123578
667	0.1242787173
668	0.1242623649
669	0.1242418269
670	0.1242155036
671	0.1241908381
672	0.1241755323
673	0.1241626132
674	0.1241515931
675	0.1241337366
676	0.1241224052
677	0.1241094184
678	0.124096616
679	0.1240876514
680	0.1240780264
681	0.1240646494
682	0.1240413681
683	0.1240305352
684	0.1239795076
685	0.1239772296
686	0.1239659932
687	0.1239473145
688	0.1239201947
689	0.1239054848
690	0.123892059
691	0.1238798804
692	0.1238730119
693	0.1238579783
694	0.1238462511
695	0.1238252178
696	0.1238144969
697	0.1237988
698	0.123783411
699	0.1237555899
700	0.1237473053
701	0.1237282353
702	0.1237178202
703	0.1236995334
704	0.1236901943
705	0.1236788368
706	0.1236537129
707	0.1236289324
708	0.1236123788
709	0.1235849868
710	0.123565469
711	0.1235449482
712	0.1235324631
713	0.1235207007
714	0.1235082068
715	0.1234930314
716	0.1234703865
717	0.1234563945
718	0.123445727
719	0.1234456591
720	0.1234207226
721	0.1234150527
722	0.1234026364
723	0.1233919955
724	0.12338368
725	0.1233512516
726	0.1233335196
727	0.1233162617
728	0.1233034061
729	0.1232928916
730	0.1232786272
731	0.1232638461
732	0.1232314983
733	0.1232213752
734	0.1232048216
735	0.1231785923
736	0.1231518315
737	0.123137818
738	0.1231189425
739	0.1231095095
740	0.123094872
741	0.1230845247
742	0.1230670164
743	0.1230550941
744	0.1230341218
745	0.1230231186
746	0.1230070632
747	0.1229881203
748	0.1229740827
749	0.1229487508
750	0.1229309737
751	0.122914187
752	0.1228937449
753	0.1228737643
754	0.1228663077
755	0.1228406212
756	0.1227919567
757	0.1227742629
758	0.122763044
759	0.1227556464
760	0.1227324383
761	0.1227171738
762	0.1227050217
763	0.1226782032
764	0.1226672822
765	0.1226538966
766	0.1226482011
767	0.1226368274
768	0.1226268808
769	0.12261101
770	0.1225961762
771	0.1225839637
772	0.1225697549
773	0.1225608754
774	0.1225433134
775	0.1225311718
776	0.1225091453
777	0.1224977652
778	0.1224907511
779	0.1224695861
780	0.1224592676
781	0.122448183
782	0.1224369811
783	0.1224290568
784	0.122417309
785	0.1224033359
786	0.1223935623
787	0.1223794456
788	0.1223650331
789	0.1223490208
790	0.1223395954
791	0.1223265705
792	0.1223135891
793	0.12230521
794	0.1222854686
795	0.1222779193
796	0.1222614721
797	0.122251879
798	0.1222413558
799	0.1222305189
800	0.1222205555
801	0.1221877644
802	0.1221864169
803	0.1221564374
804	0.1221404516
805	0.1221215577
806	0.1221211995
807	0.122107822
808	0.1220950272
809	0.1220815859
810	0.1220748574
811	0.1220633782
812	0.1220593884
813	0.1220442094
814	0.1220220632
815	0.1220046194
816	0.121991748
817	0.1219761114
818	0.1219642901
819	0.1219505286
820	0.121937556
821	0.1219238382
822	0.1218947444
823	0.1218746409
824	0.1218444238
825	0.1218428539
826	0.121842748
827	0.1218389044
828	0.1218226108
829	0.1217980648
830	0.1217708613
831	0.1217528608
832	0.1217353301
833	0.1217343661
834	0.1217167366
835	0.1217045533
836	0.1216958747
837	0.1216864968
838	0.1216819062
839	0.1216726093
840	0.1216662874
841	0.1216474034
842	0.1216309501
843	0.1216200597
844	0.1216019337
845	0.121588539
846	0.1215753046
847	0.1215621698
848	0.1215459471
849	0.121529979
850	0.1215190875
851	0.1215009925
852	0.1214700823
853	0.1214594917
854	0.1214430104
855	0.1214366515
856	0.1214285128
857	0.1214255182
858	0.1214238437
859	0.1214066533
860	0.1213846771
861	0.121368347
862	0.121357641
863	0.1213565043
864	0.1213447836
865	0.1213305063
866	0.1213202196
867	0.1213084562
868	0.1212970227
869	0.1212910247
870	0.12127679
871	0.1212615925
872	0.1212555813
873	0.1212302376
874	0.1212197126
875	0.1212021982
876	0.1211827126
877	0.1211492677
878	0.1211362568
879	0.121111066
880	0.1210984687
881	0.1210928399
882	0.1210820848
883	0.1210720187
884	0.1210719727
885	0.1210625283
886	0.1210575054
887	0.121039832
888	0.1210324975
889	0.1210255495
890	0.1210159368
891	0.1209998526
892	0.1209889006
893	0.1209770509
894	0.1209651462
895	0.1209589825
896	0.1209482498
897	0.1209277773
898	0.1209037534
899	0.1208931525
900	0.1208797569
901	0.1208613214
902	0.1208549068
903	0.1208457791
904	0.1208306736
905	0.1208075462
906	0.1207943882
907	0.1207882251
908	0.1207775178
909	0.12076743
910	0.1207545532
911	0.1207445871
912	0.1207323416
913	0.120709044
914	0.1206992621
915	0.1206928756
916	0.1206733855
917	0.1206506119
918	0.1206423113
919	0.1206347139
920	0.120614227
921	0.1205906978
922	0.120573231
923	0.1205550135
924	0.1205549824
925	0.1205488994
926	0.1205411587
927	0.1205402752
928	0.1205305557
929	0.1205122808
930	0.1204893088
931	0.1204778659
932	0.1204680094
933	0.1204459622
934	0.1204341169
935	0.120427856
936	0.1204140099
937	0.1204021837
938	0.1203955227
939	0.1203797344
940	0.1203712115
941	0.1203636676
942	0.1203433783
943	0.12031941
944	0.120308363
945	0.1202697387
946	0.1202625033
947	0.120259027
948	0.1202399516
949	0.1202319746
950	0.1202221868
951	0.1202221568
952	0.120215254
953	0.1202139895
954	0.1202052664
955	0.1202051639
956	0.1201902934
957	0.1201900148
958	0.1201811046
959	0.1201637483
960	0.1201515268
961	0.1201250341
962	0.1201088785
963	0.1200988672
964	0.1200868988
965	0.1200821361
966	0.1200820382
967	0.120066247
968	0.1200566001
969	0.1200425173
970	0.1200312338
971	0.1200207576
972	0.1200124967
973	0.1199949141
974	0.1199930273
975	0.1199718071
976	0.1199598427
977	0.1199474505
978	0.1199365073
979	0.1199230717
980	0.119913437
981	0.1198967977
982	0.1198830408
983	0.1198815274
984	0.1198689132
985	0.1198617668
986	0.1198488355
987	0.1198365172
988	0.1198277897
989	0.119818851
990	0.1198144469
991	0.1198074639
992	0.1197935891
993	0.1197774861
994	0.119774776
995	0.1197678262
996	0.1197600044
997	0.1197451956
998	0.1197410093
999	0.1197288337
